HEART RATE DATE/TIME,VALUE
2017-07-08 16:58:06,108
2017-07-08 16:58:11,104
2017-07-08 16:58:16,103
2017-07-08 16:58:21,106
2017-07-08 16:58:26,106
2017-07-08 16:58:31,106
2017-07-08 16:58:36,101
2017-07-08 16:58:41,104
2017-07-08 16:58:46,103
2017-07-08 16:58:51,104
2017-07-08 16:58:56,98
2017-07-08 16:59:01,101
2017-07-08 16:59:06,104
2017-07-08 16:59:11,103
2017-07-08 16:59:17,107
2017-07-08 16:59:22,111
2017-07-08 16:59:27,112
2017-07-08 16:59:32,114
2017-07-08 16:59:37,115
2017-07-08 16:59:42,114
2017-07-08 16:59:47,111
2017-07-08 16:59:57,107
2017-07-08 17:00:02,106
2017-07-08 17:00:07,107
2017-07-08 17:00:12,109
2017-07-08 17:00:27,106
2017-07-08 17:00:32,105
2017-07-08 17:00:37,99
2017-07-08 17:00:47,94
2017-07-08 17:00:52,93
2017-07-08 17:01:07,93
2017-07-08 17:01:12,96
2017-07-08 17:01:17,95
2017-07-08 17:01:22,94
2017-07-08 17:01:27,98
2017-07-08 17:01:32,96
2017-07-08 17:01:37,98
2017-07-08 17:01:42,100
2017-07-08 17:01:47,103
2017-07-08 17:01:57,105
2017-07-08 17:02:02,108
2017-07-08 17:02:09,111
2017-07-08 17:02:14,110
2017-07-08 17:02:19,109
2017-07-08 17:02:24,108
2017-07-08 17:02:29,109
2017-07-08 17:02:34,110
2017-07-08 17:02:39,109
2017-07-08 17:02:44,112
2017-07-08 17:02:49,111
2017-07-08 17:02:54,114
2017-07-08 17:02:59,115
2017-07-08 17:03:09,114
2017-07-08 17:03:14,115
2017-07-08 17:03:19,117
2017-07-08 17:03:24,116
2017-07-08 17:03:29,116
2017-07-08 17:03:39,114
2017-07-08 17:03:49,113
2017-07-08 17:03:54,115
2017-07-08 17:03:59,114
2017-07-08 17:04:04,111
2017-07-08 17:04:09,108
2017-07-08 17:04:24,108
2017-07-08 17:04:29,107
2017-07-08 17:04:39,109
2017-07-08 17:04:44,110
2017-07-08 17:04:49,108
2017-07-08 17:04:56,108
2017-07-08 17:05:01,109
2017-07-08 17:05:06,108
2017-07-08 17:05:11,107
2017-07-08 17:05:16,109
2017-07-08 17:05:21,110
2017-07-08 17:05:36,107
2017-07-08 17:05:41,106
2017-07-08 17:05:46,102
2017-07-08 17:05:51,97
2017-07-08 17:05:56,95
2017-07-08 17:06:11,95
2017-07-08 17:06:16,91
2017-07-08 17:06:21,92
2017-07-08 17:06:26,91
2017-07-08 17:06:36,90
2017-07-08 17:06:46,92
2017-07-08 17:06:51,90
2017-07-08 17:06:56,88
2017-07-08 17:07:11,88
2017-07-08 17:07:16,85
2017-07-08 17:07:31,85
2017-07-08 17:07:41,84
2017-07-08 17:07:51,84
2017-07-08 17:08:06,84
2017-07-08 17:08:21,85
2017-07-08 17:08:31,87
2017-07-08 17:08:38,87
2017-07-08 17:08:53,87
2017-07-08 17:09:03,86
2017-07-08 17:09:13,87
2017-07-08 17:09:23,85
2017-07-08 17:09:33,84
2017-07-08 17:09:48,83
2017-07-08 17:09:53,81
2017-07-08 17:10:03,81
2017-07-08 17:10:13,81
2017-07-08 17:10:18,81
2017-07-08 17:10:23,78
2017-07-08 17:10:28,80
2017-07-08 17:10:33,78
2017-07-08 17:10:38,75
2017-07-08 17:10:43,78
2017-07-08 17:10:48,80
2017-07-08 17:10:53,94
2017-07-08 17:10:58,100
2017-07-08 17:11:03,101
2017-07-08 17:11:18,99
2017-07-08 17:11:23,97
2017-07-08 17:11:28,95
2017-07-08 17:11:33,95
2017-07-08 17:11:39,70
2017-07-08 17:11:44,69
2017-07-08 17:11:49,67
2017-07-08 17:11:54,64
2017-07-08 17:11:59,63
2017-07-08 17:12:04,61
2017-07-08 17:12:14,59
2017-07-08 17:12:19,61
2017-07-08 17:12:24,59
2017-07-08 17:12:34,57
2017-07-08 17:12:39,59
2017-07-08 17:12:44,61
2017-07-08 17:12:54,60
2017-07-08 17:12:59,62
2017-07-08 17:13:14,62
2017-07-08 17:13:29,62
2017-07-08 17:13:39,81
2017-07-08 17:13:44,88
2017-07-08 17:13:49,87
2017-07-08 17:13:59,85
2017-07-08 17:14:04,84
2017-07-08 17:14:09,84
2017-07-08 17:14:24,84
2017-07-08 17:14:39,84
2017-07-08 17:14:49,83
2017-07-08 17:14:56,85
2017-07-08 17:15:01,84
2017-07-08 17:15:06,83
2017-07-08 17:15:21,83
2017-07-08 17:15:36,83
2017-07-08 17:15:51,83
2017-07-08 17:16:06,83
2017-07-08 17:16:11,83
2017-07-08 17:16:16,83
2017-07-08 17:16:26,81
2017-07-08 17:16:36,79
2017-07-08 17:16:41,76
2017-07-08 17:16:46,74
2017-07-08 17:16:51,65
2017-07-08 17:16:56,64
2017-07-08 17:17:01,62
2017-07-08 17:17:06,61
2017-07-08 17:17:11,62
2017-07-08 17:17:26,62
2017-07-08 17:17:31,63
2017-07-08 17:17:36,63
2017-07-08 17:17:51,63
2017-07-08 17:18:06,63
2017-07-08 17:18:21,63
2017-07-08 17:18:31,64
2017-07-08 17:18:36,65
2017-07-08 17:18:43,68
2017-07-08 17:18:48,70
2017-07-08 17:18:53,71
2017-07-08 17:18:58,73
2017-07-08 17:19:03,75
2017-07-08 17:19:08,79
2017-07-08 17:19:13,84
2017-07-08 17:19:18,85
2017-07-08 17:19:28,89
2017-07-08 17:19:33,90
2017-07-08 17:19:38,91
2017-07-08 17:19:43,93
2017-07-08 17:19:48,96
2017-07-08 17:19:53,101
2017-07-08 17:19:58,103
2017-07-08 17:20:03,105
2017-07-08 17:20:08,107
2017-07-08 17:20:13,108
2017-07-08 17:20:23,110
2017-07-08 17:20:28,112
2017-07-08 17:20:38,113
2017-07-08 17:20:43,112
2017-07-08 17:20:53,111
2017-07-08 17:20:58,114
2017-07-08 17:21:08,115
2017-07-08 17:21:18,113
2017-07-08 17:21:33,110
2017-07-08 17:21:35,110
2017-07-08 17:21:40,112
2017-07-08 17:21:45,111
2017-07-08 17:21:50,110
2017-07-08 17:21:55,106
2017-07-08 17:22:00,105
2017-07-08 17:22:05,104
2017-07-08 17:22:10,108
2017-07-08 17:22:15,110
2017-07-08 17:22:20,112
2017-07-08 17:22:25,113
2017-07-08 17:22:35,112
2017-07-08 17:22:40,106
2017-07-08 17:22:45,107
2017-07-08 17:22:50,110
2017-07-08 17:22:55,111
2017-07-08 17:23:00,115
2017-07-08 17:23:05,116
2017-07-08 17:23:10,119
2017-07-08 17:23:15,121
2017-07-08 17:23:20,119
2017-07-08 17:23:25,118
2017-07-08 17:23:30,121
2017-07-08 17:23:35,119
2017-07-08 17:23:40,118
2017-07-08 17:23:45,117
2017-07-08 17:23:55,115
2017-07-08 17:24:01,110
2017-07-08 17:24:06,112
2017-07-08 17:24:11,113
2017-07-08 17:24:16,107
2017-07-08 17:24:21,104
2017-07-08 17:24:26,105
2017-07-08 17:24:31,106
2017-07-08 17:24:36,102
2017-07-08 17:24:41,105
2017-07-08 17:24:46,106
2017-07-08 17:25:01,106
2017-07-08 17:25:06,107
2017-07-08 17:25:11,103
2017-07-08 17:25:16,100
2017-07-08 17:25:21,96
2017-07-08 17:25:31,97
2017-07-08 17:25:36,95
2017-07-08 17:25:41,92
2017-07-08 17:25:46,91
2017-07-08 17:25:56,90
2017-07-08 17:26:01,92
2017-07-08 17:26:06,94
2017-07-08 17:26:11,92
2017-07-08 17:26:16,93
2017-07-08 17:26:21,96
2017-07-08 17:26:26,98
2017-07-08 17:26:31,99
2017-07-08 17:26:38,99
2017-07-08 17:26:43,101
2017-07-08 17:26:48,104
2017-07-08 17:27:03,104
2017-07-08 17:27:18,104
2017-07-08 17:27:33,104
2017-07-08 17:27:38,104
2017-07-08 17:27:48,104
2017-07-08 17:27:53,107
2017-07-08 17:28:03,109
2017-07-08 17:28:08,111
2017-07-08 17:28:23,110
2017-07-08 17:28:28,112
2017-07-08 17:28:33,117
2017-07-08 17:28:38,121
2017-07-08 17:28:43,121
2017-07-08 17:28:48,123
2017-07-08 17:28:53,124
2017-07-08 17:29:03,122
2017-07-08 17:29:08,119
2017-07-08 17:29:13,118
2017-07-08 17:29:18,122
2017-07-08 17:29:23,123
2017-07-08 17:29:28,120
2017-07-08 17:29:33,115
2017-07-08 17:29:43,114
2017-07-08 17:29:48,113
2017-07-08 17:29:54,112
2017-07-08 17:30:09,111
2017-07-08 17:30:14,109
2017-07-08 17:30:19,110
2017-07-08 17:30:24,112
2017-07-08 17:30:29,111
2017-07-08 17:30:34,111
2017-07-08 17:30:39,112
2017-07-08 17:30:49,113
2017-07-08 17:30:54,112
2017-07-08 17:30:59,106
2017-07-08 17:31:04,108
2017-07-08 17:31:09,111
2017-07-08 17:31:14,105
2017-07-08 17:31:19,108
2017-07-08 17:31:24,112
2017-07-08 17:31:34,117
2017-07-08 17:31:44,115
2017-07-08 17:31:49,116
2017-07-08 17:31:54,117
2017-07-08 17:31:59,119
2017-07-08 17:32:04,122
2017-07-08 17:32:09,121
2017-07-08 17:32:14,116
2017-07-08 17:32:19,113
2017-07-08 17:32:24,112
2017-07-08 17:32:34,113
2017-07-08 17:32:41,113
2017-07-08 17:32:46,112
2017-07-08 17:32:56,110
2017-07-08 17:33:01,112
2017-07-08 17:33:06,110
2017-07-08 17:33:11,104
2017-07-08 17:33:21,103
2017-07-08 17:33:26,102
2017-07-08 17:33:31,103
2017-07-08 17:33:36,102
2017-07-08 17:33:41,106
2017-07-08 17:33:46,103
2017-07-08 17:33:51,102
2017-07-08 17:33:56,101
2017-07-08 17:34:01,102
2017-07-08 17:34:11,96
2017-07-08 17:34:16,93
2017-07-08 17:34:21,92
2017-07-08 17:34:26,94
2017-07-08 17:34:31,95
2017-07-08 17:34:36,92
2017-07-08 17:34:41,91
2017-07-08 17:34:46,93
2017-07-08 17:34:51,96
2017-07-08 17:35:01,97
2017-07-08 17:35:06,96
2017-07-08 17:35:16,97
2017-07-08 17:35:25,100
2017-07-08 17:35:30,98
2017-07-08 17:35:35,92
2017-07-08 17:35:40,88
2017-07-08 17:35:45,87
2017-07-08 17:35:50,85
2017-07-08 17:36:00,86
2017-07-08 17:36:05,85
2017-07-08 17:36:10,88
2017-07-08 17:36:15,90
2017-07-08 17:36:20,87
2017-07-08 17:36:25,88
2017-07-08 17:36:30,87
2017-07-08 17:36:40,87
2017-07-08 17:36:45,84
2017-07-08 17:36:50,87
2017-07-08 17:36:55,88
2017-07-08 17:37:00,91
2017-07-08 17:37:05,95
2017-07-08 17:37:10,99
2017-07-08 17:37:15,102
2017-07-08 17:37:20,100
2017-07-08 17:37:25,96
2017-07-08 17:37:30,97
2017-07-08 17:37:35,93
2017-07-08 17:37:40,97
2017-07-08 17:37:45,95
2017-07-08 17:37:51,97
2017-07-08 17:37:56,99
2017-07-08 17:38:01,101
2017-07-08 17:38:16,101
2017-07-08 17:38:21,102
2017-07-08 17:38:26,99
2017-07-08 17:38:31,94
2017-07-08 17:38:36,96
2017-07-08 17:38:46,93
2017-07-08 17:38:51,95
2017-07-08 17:38:56,99
2017-07-08 17:39:01,102
2017-07-08 17:39:11,103
2017-07-08 17:39:16,107
2017-07-08 17:39:21,108
2017-07-08 17:39:26,109
2017-07-08 17:39:31,111
2017-07-08 17:39:36,113
2017-07-08 17:39:46,111
2017-07-08 17:39:51,106
2017-07-08 17:39:56,103
2017-07-08 17:40:01,96
2017-07-08 17:40:06,95
2017-07-08 17:40:11,93
2017-07-08 17:40:16,91
2017-07-08 17:40:21,94
2017-07-08 17:40:31,98
2017-07-08 17:40:38,99
2017-07-08 17:40:43,95
2017-07-08 17:40:48,90
2017-07-08 17:40:53,88
2017-07-08 17:40:58,90
2017-07-08 17:41:03,88
2017-07-08 17:41:08,83
2017-07-08 17:41:18,87
2017-07-08 17:41:28,90
2017-07-08 17:41:33,94
2017-07-08 17:41:38,98
2017-07-08 17:41:48,97
2017-07-08 17:41:53,101
2017-07-08 17:41:58,104
2017-07-08 17:42:03,102
2017-07-08 17:42:08,106
2017-07-08 17:42:13,107
2017-07-08 17:42:18,102
2017-07-08 17:42:23,101
2017-07-08 17:42:38,101
2017-07-08 17:42:43,102
2017-07-08 17:42:48,119
2017-07-08 17:42:53,128
2017-07-08 17:42:58,126
2017-07-08 17:43:04,126
2017-07-08 17:43:14,127
2017-07-08 17:43:24,126
2017-07-08 17:43:34,123
2017-07-08 17:43:39,117
2017-07-08 17:43:44,112
2017-07-08 17:43:49,114
2017-07-08 17:43:59,115
2017-07-08 17:44:09,116
2017-07-08 17:44:14,118
2017-07-08 17:44:19,119
2017-07-08 17:44:24,120
2017-07-08 17:44:29,121
2017-07-08 17:44:34,122
2017-07-08 17:44:44,124
2017-07-08 17:44:54,122
2017-07-08 17:44:59,119
2017-07-08 17:45:04,115
2017-07-08 17:45:09,114
2017-07-08 17:45:14,112
2017-07-08 17:45:19,111
2017-07-08 17:45:24,110
2017-07-08 17:45:39,110
2017-07-08 17:45:44,114
2017-07-08 17:45:49,113
2017-07-08 17:45:54,114
2017-07-08 17:45:59,113
2017-07-08 17:46:06,112
2017-07-08 17:46:11,108
2017-07-08 17:46:16,107
2017-07-08 17:46:21,105
2017-07-08 17:46:26,101
2017-07-08 17:46:31,104
2017-07-08 17:46:36,103
2017-07-08 17:46:41,99
2017-07-08 17:46:46,100
2017-07-08 17:46:51,101
2017-07-08 17:46:56,102
2017-07-08 17:47:01,103
2017-07-08 17:47:11,101
2017-07-08 17:47:16,98
2017-07-08 17:47:21,100
2017-07-08 17:47:26,102
2017-07-08 17:47:31,104
2017-07-08 17:47:46,100
2017-07-08 17:47:51,99
2017-07-08 17:47:56,97
2017-07-08 17:48:01,96
2017-07-08 17:48:06,98
2017-07-08 17:48:11,104
2017-07-08 17:48:16,110
2017-07-08 17:48:26,111
2017-07-08 17:48:31,112
2017-07-08 17:48:36,114
2017-07-08 17:48:42,115
2017-07-08 17:48:47,116
2017-07-08 17:48:52,115
2017-07-08 17:49:02,114
2017-07-08 17:49:07,111
2017-07-08 17:49:12,108
2017-07-08 17:49:17,110
2017-07-08 17:49:22,111
2017-07-08 17:49:27,113
2017-07-08 17:49:37,111
2017-07-08 17:49:42,107
2017-07-08 17:49:47,105
2017-07-08 17:49:57,102
2017-07-08 17:50:12,101
2017-07-08 17:50:17,105
2017-07-08 17:50:22,103
2017-07-08 17:50:32,103
2017-07-08 17:50:42,103
2017-07-08 17:50:57,103
2017-07-08 17:51:12,103
2017-07-08 17:51:27,103
2017-07-08 17:51:37,100
2017-07-08 17:51:42,101
2017-07-08 17:51:47,102
2017-07-08 17:51:52,103
2017-07-08 17:52:02,106
2017-07-08 17:52:17,107
2017-07-08 17:52:19,107
2017-07-08 17:52:24,111
2017-07-08 17:52:29,112
2017-07-08 17:52:34,113
2017-07-08 17:52:49,113
2017-07-08 17:53:04,113
2017-07-08 17:53:14,116
2017-07-08 17:53:19,114
2017-07-08 17:53:24,112
2017-07-08 17:53:39,112
2017-07-08 17:53:44,111
2017-07-08 17:53:49,110
2017-07-08 17:53:54,111
2017-07-08 17:53:59,113
2017-07-08 17:54:04,114
2017-07-08 17:54:09,112
2017-07-08 17:54:19,112
2017-07-08 17:54:29,110
2017-07-08 17:54:44,108
2017-07-08 17:54:49,110
2017-07-08 17:54:54,111
2017-07-08 17:54:59,114
2017-07-08 17:55:04,117
2017-07-08 17:55:09,116
2017-07-08 17:55:24,117
2017-07-08 17:55:29,118
2017-07-08 17:55:34,119
2017-07-08 17:55:41,119
2017-07-08 17:55:51,118
2017-07-08 17:56:06,119
2017-07-08 17:56:11,119
2017-07-08 17:56:16,120
2017-07-08 17:56:21,124
2017-07-08 17:56:26,123
2017-07-08 17:56:31,122
2017-07-08 17:56:36,125
2017-07-08 17:56:41,123
2017-07-08 17:56:46,122
2017-07-08 17:56:51,121
2017-07-08 17:57:01,119
2017-07-08 17:57:06,114
2017-07-08 17:57:11,104
2017-07-08 17:57:16,98
2017-07-08 17:57:21,101
2017-07-08 17:57:26,104
2017-07-08 17:57:31,109
2017-07-08 17:57:36,108
2017-07-08 17:57:41,107
2017-07-08 17:57:46,110
2017-07-08 17:57:56,109
2017-07-08 17:58:01,111
2017-07-08 17:58:06,113
2017-07-08 17:58:16,108
2017-07-08 17:58:22,108
2017-07-08 17:58:27,105
2017-07-08 17:58:32,108
2017-07-08 17:58:37,111
2017-07-08 17:58:42,107
2017-07-08 17:58:52,111
2017-07-08 17:58:57,115
2017-07-08 17:59:02,116
2017-07-08 17:59:17,117
2017-07-08 17:59:27,113
2017-07-08 17:59:32,107
2017-07-08 17:59:37,108
2017-07-08 17:59:52,108
2017-07-08 17:59:57,113
2017-07-08 18:00:07,115
2017-07-08 18:00:12,117
2017-07-08 18:00:17,119
2017-07-08 18:00:32,120
2017-07-08 18:00:37,119
2017-07-08 18:00:42,118
2017-07-08 18:00:47,116
2017-07-08 18:00:52,112
2017-07-08 18:00:57,110
2017-07-08 18:01:07,108
2017-07-08 18:01:12,105
2017-07-08 18:01:27,106
2017-07-08 18:01:42,102
2017-07-08 18:01:44,102
2017-07-08 18:01:59,105
2017-07-08 18:02:04,106
2017-07-08 18:02:14,105
2017-07-08 18:02:19,102
2017-07-08 18:02:24,100
2017-07-08 18:02:29,102
2017-07-08 18:02:39,104
2017-07-08 18:02:54,99
2017-07-08 18:02:59,100
2017-07-08 18:03:04,102
2017-07-08 18:03:09,107
2017-07-08 18:03:14,114
2017-07-08 18:03:19,118
2017-07-08 18:03:24,119
2017-07-08 18:03:29,118
2017-07-08 18:03:34,114
2017-07-08 18:03:39,115
2017-07-08 18:03:49,117
2017-07-08 18:03:54,112
2017-07-08 18:04:04,109
2017-07-08 18:04:09,111
2017-07-08 18:04:14,117
2017-07-08 18:04:19,118
2017-07-08 18:04:34,118
2017-07-08 18:04:39,120
2017-07-08 18:04:44,119
2017-07-08 18:04:51,119
2017-07-08 18:05:01,118
2017-07-08 18:05:06,117
2017-07-08 18:05:11,118
2017-07-08 18:05:16,115
2017-07-08 18:05:31,114
2017-07-08 18:05:41,117
2017-07-08 18:05:51,116
2017-07-08 18:05:56,115
2017-07-08 18:06:06,116
2017-07-08 18:06:11,115
2017-07-08 18:06:16,111
2017-07-08 18:06:21,105
2017-07-08 18:06:26,104
2017-07-08 18:06:31,98
2017-07-08 18:06:36,103
2017-07-08 18:06:41,107
2017-07-08 18:06:46,108
2017-07-08 18:06:51,109
2017-07-08 18:06:56,112
2017-07-08 18:07:01,113
2017-07-08 18:07:06,108
2017-07-08 18:07:11,107
2017-07-08 18:07:16,105
2017-07-08 18:07:26,106
2017-07-08 18:07:31,107
2017-07-08 18:07:36,108
2017-07-08 18:07:42,102
2017-07-08 18:07:47,103
2017-07-08 18:07:52,101
2017-07-08 18:07:57,98
2017-07-08 18:08:07,102
2017-07-08 18:08:12,104
2017-07-08 18:08:17,107
2017-07-08 18:08:22,108
2017-07-08 18:08:32,109
2017-07-08 18:08:37,111
2017-07-08 18:08:47,112
2017-07-08 18:08:57,114
2017-07-08 18:09:02,128
2017-07-08 18:09:07,127
2017-07-08 18:09:17,126
2017-07-08 18:09:32,126
2017-07-08 18:09:37,123
2017-07-08 18:09:42,117
2017-07-08 18:09:47,115
2017-07-08 18:09:57,116
2017-07-08 18:10:07,114
2017-07-08 18:10:12,110
2017-07-08 18:10:17,111
2017-07-08 18:10:24,85
2017-07-08 18:10:29,86
2017-07-08 18:10:34,87
2017-07-08 18:10:44,87
2017-07-08 18:10:54,88
2017-07-08 18:10:59,92
2017-07-08 18:11:04,95
2017-07-08 18:11:09,97
2017-07-08 18:11:14,99
2017-07-08 18:11:19,104
2017-07-08 18:11:24,109
2017-07-08 18:11:29,111
2017-07-08 18:11:34,112
2017-07-08 18:11:49,112
2017-07-08 18:11:59,113
2017-07-08 18:12:14,113
2017-07-08 18:12:29,113
2017-07-08 18:12:34,112
2017-07-08 18:12:44,113
2017-07-08 18:12:54,114
2017-07-08 18:13:09,114
2017-07-08 18:13:14,110
2017-07-08 18:13:19,111
2017-07-08 18:13:34,111
2017-07-08 18:13:49,112
2017-07-08 18:13:54,108
2017-07-08 18:13:59,102
2017-07-08 18:14:06,102
2017-07-08 18:14:11,103
2017-07-08 18:14:16,100
2017-07-08 18:14:21,103
2017-07-08 18:14:26,104
2017-07-08 18:14:31,105
2017-07-08 18:14:36,102
2017-07-08 18:14:51,103
2017-07-08 18:14:56,104
2017-07-08 18:15:01,103
2017-07-08 18:15:06,106
2017-07-08 18:15:11,105
2017-07-08 18:15:21,106
2017-07-08 18:15:26,103
2017-07-08 18:15:36,100
2017-07-08 18:15:41,98
2017-07-08 18:15:46,99
2017-07-08 18:15:56,94
2017-07-08 18:16:01,97
2017-07-08 18:16:06,99
2017-07-08 18:16:16,98
2017-07-08 18:16:26,99
2017-07-08 18:16:36,102
2017-07-08 18:16:41,104
2017-07-08 18:16:56,106
2017-07-08 18:17:06,100
2017-07-08 18:17:11,97
2017-07-08 18:17:18,91
2017-07-08 18:17:23,93
2017-07-08 18:17:28,98
2017-07-08 18:17:38,100
2017-07-08 18:17:43,98
2017-07-08 18:17:48,99
2017-07-08 18:17:53,102
2017-07-08 18:17:58,101
2017-07-08 18:18:03,99
2017-07-08 18:18:08,100
2017-07-08 18:18:13,96
2017-07-08 18:18:18,90
2017-07-08 18:18:23,94
2017-07-08 18:18:28,99
2017-07-08 18:18:33,101
2017-07-08 18:18:38,100
2017-07-08 18:18:43,103
2017-07-08 18:18:48,107
2017-07-08 18:18:53,108
2017-07-08 18:18:58,110
2017-07-08 18:19:08,108
2017-07-08 18:19:13,108
2017-07-08 18:19:18,119
2017-07-08 18:19:23,127
2017-07-08 18:19:28,128
2017-07-08 18:19:34,127
2017-07-08 18:19:39,128
2017-07-08 18:19:44,125
2017-07-08 18:19:49,126
2017-07-08 18:19:54,127
2017-07-08 18:19:59,123
2017-07-08 18:20:04,119
2017-07-08 18:20:09,123
2017-07-08 18:20:14,118
2017-07-08 18:20:19,112
2017-07-08 18:20:24,107
2017-07-08 18:20:29,102
2017-07-08 18:20:34,98
2017-07-08 18:20:39,99
2017-07-08 18:20:44,105
2017-07-08 18:20:49,112
2017-07-08 18:20:54,109
2017-07-08 18:21:04,114
2017-07-08 18:21:14,113
2017-07-08 18:21:19,110
2017-07-08 18:21:24,108
2017-07-08 18:21:29,110
2017-07-08 18:21:34,111
2017-07-08 18:21:44,108
2017-07-08 18:21:54,107
2017-07-08 18:22:04,108
2017-07-08 18:22:09,110
2017-07-08 18:22:15,111
2017-07-08 18:22:20,105
2017-07-08 18:22:25,108
2017-07-08 18:22:35,103
2017-07-08 18:22:40,100
2017-07-08 18:22:45,99
2017-07-08 18:22:55,101
2017-07-08 18:23:00,103
2017-07-08 18:23:05,104
2017-07-08 18:23:10,108
2017-07-08 18:23:15,110
2017-07-08 18:23:20,108
2017-07-08 18:23:30,107
2017-07-08 18:23:35,108
2017-07-08 18:23:40,105
2017-07-08 18:23:45,103
2017-07-08 18:23:50,105
2017-07-08 18:23:55,107
2017-07-08 18:24:00,109
2017-07-08 18:24:05,113
2017-07-08 18:24:10,113
2017-07-08 18:24:20,111
2017-07-08 18:24:25,108
2017-07-08 18:24:40,108
2017-07-08 18:24:45,107
2017-07-08 18:24:55,104
2017-07-08 18:25:00,103
2017-07-08 18:25:07,104
2017-07-08 18:25:12,105
2017-07-08 18:25:17,110
2017-07-08 18:25:22,120
2017-07-08 18:25:32,118
2017-07-08 18:25:37,117
2017-07-08 18:25:42,114
2017-07-08 18:25:47,116
2017-07-08 18:25:52,118
2017-07-08 18:25:57,119
2017-07-08 18:26:02,117
2017-07-08 18:26:07,122
2017-07-08 18:26:12,123
2017-07-08 18:26:22,120
2017-07-08 18:26:27,118
2017-07-08 18:26:32,117
2017-07-08 18:26:37,115
2017-07-08 18:26:42,112
2017-07-08 18:26:47,109
2017-07-08 18:26:52,111
2017-07-08 18:26:57,110
2017-07-08 18:27:02,106
2017-07-08 18:27:07,101
2017-07-08 18:27:12,99
2017-07-08 18:27:17,96
2017-07-08 18:27:22,95
2017-07-08 18:27:28,95
2017-07-08 18:27:33,97
2017-07-08 18:27:38,99
2017-07-08 18:27:43,101
2017-07-08 18:27:48,102
2017-07-08 18:27:53,103
2017-07-08 18:27:58,104
2017-07-08 18:28:03,105
2017-07-08 18:28:08,108
2017-07-08 18:28:13,107
2017-07-08 18:28:18,106
2017-07-08 18:28:23,99
2017-07-08 18:28:28,99
2017-07-08 18:28:33,98
2017-07-08 18:28:38,99
2017-07-08 18:28:43,103
2017-07-08 18:28:48,104
2017-07-08 18:28:53,101
2017-07-08 18:28:58,103
2017-07-08 18:29:13,103
2017-07-08 18:29:18,106
2017-07-08 18:29:23,107
2017-07-08 18:29:28,111
2017-07-08 18:29:38,114
2017-07-08 18:29:43,117
2017-07-08 18:29:48,118
2017-07-08 18:29:58,120
2017-07-08 18:30:04,121
2017-07-08 18:30:09,120
2017-07-08 18:30:14,119
2017-07-08 18:30:19,118
2017-07-08 18:30:24,120
2017-07-08 18:30:29,115
2017-07-08 18:30:34,111
2017-07-08 18:30:39,113
2017-07-08 18:30:44,110
2017-07-08 18:30:49,108
2017-07-08 18:31:04,105
2017-07-08 18:31:14,104
2017-07-08 18:31:19,105
2017-07-08 18:31:24,107
2017-07-08 18:31:29,110
2017-07-08 18:31:34,113
2017-07-08 18:31:39,116
2017-07-08 18:31:44,113
2017-07-08 18:31:49,111
2017-07-08 18:31:54,110
2017-07-08 18:31:59,106
2017-07-08 18:32:04,105
2017-07-08 18:32:14,106
2017-07-08 18:32:19,108
2017-07-08 18:32:29,110
2017-07-08 18:32:34,112
2017-07-08 18:32:39,113
2017-07-08 18:32:46,112
2017-07-08 18:32:51,109
2017-07-08 18:32:56,110
2017-07-08 18:33:01,110
2017-07-08 18:33:06,112
2017-07-08 18:33:11,115
2017-07-08 18:33:21,114
2017-07-08 18:33:26,113
2017-07-08 18:33:31,110
2017-07-08 18:33:36,108
2017-07-08 18:33:46,104
2017-07-08 18:33:51,101
2017-07-08 18:33:56,104
2017-07-08 18:34:01,105
2017-07-08 18:34:06,106
2017-07-08 18:34:21,106
2017-07-08 18:34:26,106
2017-07-08 18:34:31,104
2017-07-08 18:34:46,104
2017-07-08 18:35:01,104
2017-07-08 18:35:11,106
2017-07-08 18:35:16,108
2017-07-08 18:35:21,110
2017-07-08 18:35:26,111
2017-07-08 18:35:31,112
2017-07-08 18:35:41,114
2017-07-08 18:35:56,118
2017-07-08 18:35:58,118
2017-07-08 18:36:08,116
2017-07-08 18:36:13,117
2017-07-08 18:36:18,117
2017-07-08 18:36:28,117
2017-07-08 18:36:43,118
2017-07-08 18:36:48,117
2017-07-08 18:36:53,118
2017-07-08 18:36:58,117
2017-07-08 18:37:03,118
2017-07-08 18:37:08,120
2017-07-08 18:37:18,121
2017-07-08 18:37:23,119
2017-07-08 18:37:28,115
2017-07-08 18:37:33,118
2017-07-08 18:37:38,121
2017-07-08 18:37:43,122
2017-07-08 18:37:58,122
2017-07-08 18:38:03,120
2017-07-08 18:38:13,114
2017-07-08 18:38:18,117
2017-07-08 18:38:23,109
2017-07-08 18:38:28,108
2017-07-08 18:38:38,102
2017-07-08 18:38:43,99
2017-07-08 18:38:48,100
2017-07-08 18:38:53,100
2017-07-08 18:38:59,99
2017-07-08 18:39:09,100
2017-07-08 18:39:19,98
2017-07-08 18:39:24,93
2017-07-08 18:39:39,92
2017-07-08 18:39:44,87
2017-07-08 18:39:49,90
2017-07-08 18:39:54,91
2017-07-08 18:39:59,90
2017-07-08 18:40:04,87
2017-07-08 18:40:19,88
2017-07-08 18:40:24,91
2017-07-08 18:40:29,93
2017-07-08 18:40:34,95
2017-07-08 18:40:44,94
2017-07-08 18:40:49,90
2017-07-08 18:40:54,94
